Frame,Cadera_X,Cadera_Y,Rodilla_X,Rodilla_Y,Tobillo_X,Tobillo_Y
35,0.1883755326271057,0.562086284160614,0.21016423404216766,0.7047175765037537,0.20437906682491302,0.8619794845581055
36,0.1876438856124878,0.5617834329605103,0.21030502021312714,0.7051082849502563,0.20479337871074677,0.8618934154510498
37,0.18720178306102753,0.5620683431625366,0.2109697461128235,0.7022637128829956,0.20650069415569305,0.8592055439949036
38,0.1850060671567917,0.5622036457061768,0.2116028219461441,0.6996641159057617,0.20746231079101562,0.8569652438163757
39,0.18225421011447906,0.5623646378517151,0.21203498542308807,0.7007529735565186,0.2072465866804123,0.8567695617675781
40,0.1801433265209198,0.5655008554458618,0.21368573606014252,0.70138019323349,0.20714332163333893,0.8568867444992065
41,0.17789337038993835,0.5782864093780518,0.21393977105617523,0.7035587430000305,0.20698939263820648,0.8570758104324341
42,0.17605435848236084,0.5808526277542114,0.21372532844543457,0.7061439752578735,0.2065182477235794,0.8559706807136536
43,0.1744188666343689,0.5847806334495544,0.21494139730930328,0.7059382200241089,0.20648421347141266,0.8517242670059204
44,0.1722484827041626,0.587916374206543,0.21628069877624512,0.705866277217865,0.2066723108291626,0.8517506718635559
45,0.1669626384973526,0.5937723517417908,0.2186332494020462,0.7056828737258911,0.20550884306430817,0.8534074425697327
46,0.1637076586484909,0.5979152321815491,0.22227934002876282,0.7047616839408875,0.20517241954803467,0.8503370881080627
47,0.15986673533916473,0.6077367067337036,0.22443178296089172,0.7021581530570984,0.20612037181854248,0.8440409302711487
48,0.16079650819301605,0.6162704825401306,0.22661446034908295,0.7030695676803589,0.205157071352005,0.8442700505256653
49,0.15114697813987732,0.6323521137237549,0.22964878380298615,0.7019021511077881,0.20414969325065613,0.8450824022293091
50,0.15672798454761505,0.6432081460952759,0.23040848970413208,0.7019563317298889,0.20418418943881989,0.8467356562614441
51,0.15927481651306152,0.654490053653717,0.23508809506893158,0.7063597440719604,0.20117652416229248,0.8477864861488342
52,0.15940645337104797,0.6583007574081421,0.23612968623638153,0.7120910882949829,0.19765998423099518,0.8489003777503967
53,0.1589149683713913,0.663983941078186,0.24097582697868347,0.7130549550056458,0.19733677804470062,0.8579833507537842
54,0.15939797461032867,0.672110915184021,0.2463138997554779,0.7151309847831726,0.19535090029239655,0.867752194404602
55,0.16338390111923218,0.6731857657432556,0.25058797001838684,0.7203848361968994,0.19026687741279602,0.8663920164108276
56,0.1673562228679657,0.6708791255950928,0.25895124673843384,0.722126841545105,0.18820646405220032,0.8653252124786377
57,0.1732303351163864,0.6648303866386414,0.26170244812965393,0.7212222814559937,0.17891773581504822,0.8202390074729919
58,0.18344469368457794,0.6640011668205261,0.2653367817401886,0.7227075695991516,0.18046459555625916,0.8006478548049927
59,0.19539830088615417,0.6473636031150818,0.26757335662841797,0.7311006784439087,0.18933360278606415,0.8037156462669373
60,0.2028968334197998,0.6349974274635315,0.27058082818984985,0.7317116260528564,0.21320170164108276,0.8244144916534424
61,0.21230411529541016,0.6184011101722717,0.2688903212547302,0.7310047745704651,0.22783209383487701,0.8278403878211975
62,0.22286689281463623,0.608026385307312,0.2665376365184784,0.7397165894508362,0.22805240750312805,0.8457468152046204
63,0.23032644391059875,0.6017898917198181,0.26859503984451294,0.7387961745262146,0.23023833334445953,0.841896116733551
64,0.2429010570049286,0.5845492482185364,0.28209352493286133,0.7331507205963135,0.23070164024829865,0.8356253504753113
65,0.27020201086997986,0.5743854641914368,0.2785865366458893,0.7307035326957703,0.22892335057258606,0.8363023996353149
66,0.2872640788555145,0.547940194606781,0.27814993262290955,0.7096420526504517,0.22897960245609283,0.8361346125602722
67,0.3121412396430969,0.5257108211517334,0.29413121938705444,0.6905500888824463,0.24134552478790283,0.8227871060371399
68,0.3260778486728668,0.5128595232963562,0.31350913643836975,0.6780761480331421,0.24671271443367004,0.7948752641677856
69,0.33720165491104126,0.49486273527145386,0.33471283316612244,0.6540278196334839,0.2575741112232208,0.7579646706581116
70,0.3430688977241516,0.48669418692588806,0.34619367122650146,0.6413596272468567,0.27462857961654663,0.7291901111602783
71,0.35615190863609314,0.4740656316280365,0.3824307918548584,0.622149646282196,0.30622756481170654,0.6708560585975647
72,0.3681604266166687,0.4597982168197632,0.42974528670310974,0.5520449280738831,0.3417074680328369,0.6191735863685608
73,0.37933388352394104,0.45749902725219727,0.4499746859073639,0.5375412106513977,0.3768448829650879,0.6156510710716248
74,0.3866203725337982,0.4664044678211212,0.460941880941391,0.531967282295227,0.39520683884620667,0.6349467039108276
75,0.39397963881492615,0.4723387062549591,0.472369909286499,0.5414432287216187,0.42736753821372986,0.6706048846244812
76,0.39842090010643005,0.47950080037117004,0.4822273552417755,0.5578194856643677,0.46231621503829956,0.7072195410728455
77,0.42049440741539,0.4895738363265991,0.4928542673587799,0.573258638381958,0.5018697381019592,0.7517645955085754
78,0.4401281177997589,0.5138838887214661,0.4998893439769745,0.615940272808075,0.5335513949394226,0.8055998086929321
79,0.4532727003097534,0.5402225852012634,0.5160934329032898,0.6676837801933289,0.5527658462524414,0.8411220908164978
80,0.4613635540008545,0.5635964274406433,0.5301904678344727,0.6881669163703918,0.561322033405304,0.8556411266326904
81,0.47586002945899963,0.6090046167373657,0.5505104064941406,0.7123324275016785,0.5728126168251038,0.8561679124832153
82,0.48099809885025024,0.6438028216362,0.5683660507202148,0.699590802192688,0.5811605453491211,0.8400841355323792
83,0.4873732030391693,0.6528913974761963,0.5747849345207214,0.6984468102455139,0.5842328071594238,0.8497170805931091
84,0.494290292263031,0.6735996007919312,0.5865963697433472,0.7006137371063232,0.5847346782684326,0.8664399981498718
85,0.5061741471290588,0.6825548410415649,0.5925991535186768,0.6923390030860901,0.6170845627784729,0.8462499380111694
86,0.51406329870224,0.689652681350708,0.6002410650253296,0.690456748008728,0.5934601426124573,0.8429223299026489
87,0.5167691707611084,0.6967950463294983,0.6005239486694336,0.6986188888549805,0.5891093015670776,0.8488302230834961
88,0.5198389887809753,0.7020520567893982,0.6041310429573059,0.7040058374404907,0.5904247164726257,0.848839521408081
89,0.5212786793708801,0.7050835490226746,0.5991312861442566,0.7229576110839844,0.5874876976013184,0.8590136170387268
90,0.5259493589401245,0.7030956149101257,0.6080949306488037,0.7109950184822083,0.5879706144332886,0.8556005358695984
91,0.5276795625686646,0.700130820274353,0.6116154789924622,0.7104223370552063,0.5865666270256042,0.8574985265731812
92,0.5283476710319519,0.7001711130142212,0.6162973046302795,0.714102029800415,0.585973858833313,0.8593800663948059
93,0.5284847021102905,0.6989591717720032,0.6168290376663208,0.7118798494338989,0.58551025390625,0.860524594783783
94,0.5304821729660034,0.6974608302116394,0.6188517212867737,0.7153632044792175,0.584990918636322,0.8627331852912903
95,0.5318801999092102,0.6940299868583679,0.6192399263381958,0.7158703207969666,0.5846557021141052,0.8627930283546448
96,0.5350704789161682,0.6918628215789795,0.6207081079483032,0.7175184488296509,0.5850525498390198,0.8634653091430664
97,0.536416232585907,0.6905943155288696,0.6206321716308594,0.7203944325447083,0.5848183035850525,0.8626610040664673
98,0.5389164686203003,0.6903953552246094,0.6206905245780945,0.7211676836013794,0.584831714630127,0.8621766567230225
99,0.5396578311920166,0.686133623123169,0.6218118667602539,0.7205602526664734,0.5847508311271667,0.8618439435958862
100,0.5378438234329224,0.683088481426239,0.6207212209701538,0.7206314206123352,0.5845691561698914,0.8627526164054871
101,0.5369588136672974,0.6824756264686584,0.6203471422195435,0.7199936509132385,0.5843746066093445,0.8625836968421936
102,0.5371704697608948,0.6787163019180298,0.6201146245002747,0.7205855250358582,0.5842326283454895,0.8628766536712646
